Station_ID,time,pressure__D,air_temp,dew_point_temperature,relative_humidity_set_1,wind_speed,wind_direction,wind_gust_set_1,snow_depth_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,cloud_low_symbol_set_1,cloud_mid_symbol_set_1,cloud_high_symbol_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure,sea_level_pressure_set_1d
KMKE,09/11/2019 14:35 UTC,101862.52,26,,78.68,3.6,210,,,,,,,,,,,,1,,,,10,,METAR KMKE 111435Z AUTO 21007KT 10SM CLR 26/22 A3008,,,,,,,,,,SSW,,,clear,,,,22,99231.27,101750.26
KMKE,09/11/2019 14:40 UTC,101862.52,26,,78.68,3.09,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 111440Z AUTO 22006KT 10SM CLR 26/22 A3008,,,,,,,,,,SW,,,clear,,,,22,99231.27,101750.26
KMKE,09/11/2019 14:45 UTC,101862.52,26,,78.68,3.09,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 111445Z AUTO 22006KT 10SM CLR 26/22 A3008,,,,,,,,,,SW,,,clear,,,,22,99231.27,101750.26
KMKE,09/11/2019 14:50 UTC,101862.52,26,,78.68,3.6,210,,,,,,,,,,,,406,1203,,,10,,METAR KMKE 111450Z AUTO 21007KT 10SM FEW040 BKN120 26/22 A3008,,,,3657.6,,,,,,SSW,,,broken,,,,22,99231.27,101750.26
KMKE,09/11/2019 14:52 UTC,101862.52,26.1,22.2,79.18,3.09,220,,,101820,,2503,,,,8004,,,406,1203,,,10,,KMKE 111452Z 22006KT 10SM FEW040 BKN120 BKN250 26/22 A3008 RMK AO2  SLP182 T02610222 58004,,,,3657.6,,,,,,SW,,,broken,,,,22.2,99231.27,101749.4
KMKE,09/11/2019 14:55 UTC,101862.52,26,,78.68,3.6,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 111455Z AUTO 22007KT 10SM CLR 26/22 A3008,,,,,,,,,,SW,,,clear,,,,22,99231.27,101750.26
KMKE,09/11/2019 15:00 UTC,101862.52,26,,78.68,4.12,230,,,,,,,,,,,,1,,,,10,,METAR KMKE 111500Z AUTO 23008KT 10SM CLR 26/22 A3008,,,,,,,,,,SW,,,clear,,,,22,99231.27,101750.26
KMKE,09/11/2019 15:05 UTC,101862.52,27,,74.19,4.12,200,,,,,,,,,,,,1,,,,10,,METAR KMKE 111505Z AUTO 20008KT 10SM CLR 27/22 A3008,,,,,,,,,,SSW,29.21,,clear,,,,22.01,99231.27,101741.78
KMKE,09/11/2019 15:10 UTC,101862.52,27,,74.19,3.6,210,,,,,,,,,,,,1,,,,10,,METAR KMKE 111510Z AUTO 21007KT 10SM CLR 27/22 A3008,,,,,,,,,,SSW,29.21,,clear,,,,22.01,99231.27,101741.78
KMKE,09/11/2019 15:15 UTC,101828.66,27,,78.82,4.12,210,,,,,,,,,,,,406,1202,,,10,,METAR KMKE 111515Z AUTO 21008KT 10SM FEW040 SCT120 27/23 A3007,,,,,,,,,,SSW,29.63,,scattered,,,,23,99198.29,101707.94
KMKE,09/11/2019 15:20 UTC,101828.66,27,,78.82,3.6,210,,,,,,,,,,,,406,1202,,,10,,METAR KMKE 111520Z AUTO 21007KT 10SM FEW040 SCT120 27/23 A3007,,,,,,,,,,SSW,29.63,,scattered,,,,23,99198.29,101707.94
KMKE,09/11/2019 15:25 UTC,101828.66,28,,74.36,4.63,210,,,,,,,,,,,,406,1202,,,10,,METAR KMKE 111525Z AUTO 21009KT 10SM FEW040 SCT120 28/23 A3007,,,,,,,,,,SSW,31.26,,scattered,,,,23.01,99198.29,101699.53
KMKE,09/11/2019 15:30 UTC,101828.66,28,,74.36,4.63,210,,,,,,,,,,,,406,1202,,,10,,METAR KMKE 111530Z AUTO 21009KT 10SM FEW040 SCT120 28/23 A3007,,,,,,,,,,SSW,31.26,,scattered,,,,23.01,99198.29,101699.53
KMKE,09/11/2019 15:35 UTC,101828.66,28,,74.36,4.12,220,,,,,,,,,,,,406,1202,,,10,,METAR KMKE 111535Z AUTO 22008KT 10SM FEW040 SCT120 28/23 A3007,,,,,,,,,,SW,31.26,,scattered,,,,23.01,99198.29,101699.53
KMKE,09/11/2019 15:40 UTC,101828.66,28,,74.36,5.14,210,,,,,,,,,,,,406,1202,,,10,,METAR KMKE 111540Z AUTO 21010KT 10SM FEW040 SCT120 28/23 A3007,,,,,,,,,,SSW,31.26,,scattered,,,,23.01,99198.29,101699.53
KMKE,09/11/2019 15:45 UTC,101828.66,28,,74.36,5.14,220,,,,,,,,,,,,406,1202,,,10,,METAR KMKE 111545Z AUTO 22010KT 10SM FEW040 SCT120 28/23 A3007,,,,,,,,,,SW,31.26,,scattered,,,,23.01,99198.29,101699.53
KMKE,09/11/2019 15:50 UTC,101828.66,28,,74.36,5.14,210,,,,,,,,,,,,406,1202,,,10,,METAR KMKE 111550Z AUTO 21010KT 10SM FEW040 SCT120 28/23 A3007,,,,,,,,,,SSW,31.26,,scattered,,,,23.01,99198.29,101699.53
KMKE,09/11/2019 15:52 UTC,101828.66,28.9,22.8,69.73,5.14,220,,,101770,,2503,,,,,,,406,1202,,,10,,KMKE 111552Z 22010KT 10SM FEW040 SCT120 BKN250 29/23 A3007 RMK AO2  SLP177 T02890228,,,,7620,,,,,,SW,32.46,,broken,,,,22.82,99198.29,101692
KMKE,09/11/2019 15:55 UTC,101828.66,29,,66.04,6.17,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 111555Z AUTO 22012KT 10SM CLR 29/22 A3007,,,,,,,,,,SW,32.02,,clear,,,,22.02,99198.29,101691.19
KMKE,09/11/2019 16:00 UTC,101828.66,28,,74.36,3.6,210,,,,,,,,,,,,1,,,,10,,METAR KMKE 111600Z AUTO 21007KT 10SM CLR 28/23 A3007,,,,,,,,,,SSW,31.26,,clear,,,,23.01,99198.29,101699.53
KMKE,09/11/2019 16:05 UTC,101828.66,28,,69.98,4.12,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 111605Z AUTO 22008KT 10SM CLR 28/22 A3007,,,,,,,,,,SW,30.66,,clear,,,,22.01,99198.29,101699.55
KMKE,09/11/2019 16:10 UTC,101828.66,28,,69.98,4.63,210,,,,,,,,,,,,1202,,,,10,,METAR KMKE 111610Z AUTO 21009KT 10SM SCT120 28/22 A3007,,,,,,,,,,SSW,30.66,,scattered,,,,22.01,99198.29,101699.55
KMKE,09/11/2019 16:15 UTC,101828.66,28,,69.98,4.12,220,,,,,,,,,,,,1202,,,,10,,METAR KMKE 111615Z AUTO 22008KT 10SM SCT120 28/22 A3007,,,,,,,,,,SW,30.66,,scattered,,,,22.01,99198.29,101699.55
KMKE,09/11/2019 16:20 UTC,101828.66,28,,69.98,4.12,220,,,,,,,,,,,,1202,,,,10,,METAR KMKE 111620Z AUTO 22008KT 10SM SCT120 28/22 A3007,,,,,,,,,,SW,30.66,,scattered,,,,22.01,99198.29,101699.55
KMKE,09/11/2019 16:25 UTC,101828.66,29,,70.17,3.6,230,,,,,,,,,,,,1202,,,,10,,METAR KMKE 111625Z AUTO 23007KT 10SM SCT120 29/23 A3007,,,,,,,,,,SW,32.76,,scattered,,,,23.02,99198.29,101691.16
KMKE,09/11/2019 16:30 UTC,101828.66,29,,70.17,5.14,210,,,,,,,,,,,,1202,,,,10,,METAR KMKE 111630Z AUTO 21010KT 10SM SCT120 29/23 A3007,,,,,,,,,,SSW,32.76,,scattered,,,,23.02,99198.29,101691.16
KMKE,09/11/2019 16:35 UTC,101794.79,29,,70.17,5.66,210,,,,,,,,,,,,1202,,,,10,,METAR KMKE 111635Z AUTO 21011KT 10SM SCT120 29/23 A3006,,,,,,,,,,SSW,32.76,,scattered,,,,23.02,99165.29,101657.33
KMKE,09/11/2019 16:40 UTC,101794.79,29,,70.17,5.14,210,7.72,,,,,,,,,,,1202,,,,10,,METAR KMKE 111640Z AUTO 21010G15KT 10SM SCT120 29/23 A3006,,,,,,,,,,SSW,32.76,,scattered,,,,23.02,99165.29,101657.33
KMKE,09/11/2019 16:45 UTC,101794.79,29,,70.17,5.14,220,,,,,,,,,,,,1202,,,,10,,METAR KMKE 111645Z AUTO 22010KT 10SM SCT120 29/23 A3006,,,,,,,,,,SW,32.76,,scattered,,,,23.02,99165.29,101657.33
KMKE,09/11/2019 16:50 UTC,101794.79,30,,66.25,5.66,240,8.23,,,,,,,,,,,506,,,,10,,METAR KMKE 111650Z AUTO 24011G16KT 10SM FEW050 30/23 A3006,,,,,,,,,,WSW,34.16,,thin scattered,,,,23.03,99165.29,101649.03
KMKE,09/11/2019 16:52 UTC,101794.79,30,22.8,65.45,7.2,220,,,101720,,2503,,,,,,,506,1502,,,10,,KMKE 111652Z 22014KT 10SM FEW050 SCT150 BKN250 30/23 A3006 RMK AO2  SLP172 T03000228,,,,7620,,,,,,SW,33.98,,broken,,,,22.83,99165.29,101649.04
KMKE,09/11/2019 16:55 UTC,101794.79,30,,62.35,5.66,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 111655Z AUTO 22011KT 10SM CLR 30/22 A3006,,,,,,,,,,SW,33.31,,clear,,,,22.03,99165.29,101649.05
KMKE,09/11/2019 17:00 UTC,101760.93,30,,66.25,6.17,230,,,,,,,,,,,,1,,,,10,,METAR KMKE 111700Z AUTO 23012KT 10SM CLR 30/23 A3005,,,,,,,,,,SW,34.16,,clear,,,,23.03,99132.31,101615.23
KMKE,09/11/2019 17:05 UTC,101760.93,30,,62.35,5.14,230,,,,,,,,,,,,1,,,,10,,METAR KMKE 111705Z AUTO 23010KT 10SM CLR 30/22 A3005,,,,,,,,,,SW,33.31,,clear,,,,22.03,99132.31,101615.25
KMKE,09/11/2019 17:10 UTC,101760.93,31,,58.89,6.17,220,8.75,,,,,,,,,,,1,,,,10,,METAR KMKE 111710Z AUTO 22012G17KT 10SM CLR 31/22 A3005,,,,,,,,,,SW,34.57,,clear,,,,22.04,99132.31,101607
KMKE,09/11/2019 17:15 UTC,101760.93,31,,58.89,5.66,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 111715Z AUTO 22011KT 10SM CLR 31/22 A3005,,,,,,,,,,SW,34.57,,clear,,,,22.04,99132.31,101607
KMKE,09/11/2019 17:20 UTC,101760.93,31,,58.89,5.14,230,,,,,,,,,,,,1,,,,10,,METAR KMKE 111720Z AUTO 23010KT 10SM CLR 31/22 A3005,,,,,,,,,,SW,34.57,,clear,,,,22.04,99132.31,101607
KMKE,09/11/2019 17:25 UTC,101727.07,31,,58.89,5.66,220,,,,,,,,,,,,336,,,,10,,METAR KMKE 111725Z AUTO 22011KT 10SM FEW033 31/22 A3004,,,,,,,,,,SW,34.57,,thin scattered,,,,22.04,99099.32,101573.19
KMKE,09/11/2019 17:30 UTC,101727.07,31,,58.89,6.17,210,,,,,,,,,,,,336,,,,10,,METAR KMKE 111730Z AUTO 21012KT 10SM FEW033 31/22 A3004,,,,,,,,,,SSW,34.57,,thin scattered,,,,22.04,99099.32,101573.19
KMKE,09/11/2019 17:35 UTC,101727.07,31,,62.58,5.66,210,,,,,,,,,,,,336,,,,10,,METAR KMKE 111735Z AUTO 21011KT 10SM FEW033 31/23 A3004,,,,,,,,,,SSW,35.51,,thin scattered,,,,23.04,99099.32,101573.17
KMKE,09/11/2019 17:40 UTC,101727.07,31,,62.58,6.17,210,8.75,,,,,,,,,,,382,,,,10,,METAR KMKE 111740Z AUTO 21012G17KT 10SM SCT038 31/23 A3004,,,,,,,,,,SSW,35.51,,scattered,,,,23.04,99099.32,101573.17
KMKE,09/11/2019 17:45 UTC,101727.07,31,,58.89,5.14,220,,,,,,,,,,,,382,,,,10,,METAR KMKE 111745Z AUTO 22010KT 10SM SCT038 31/22 A3004,,,,,,,,,,SW,34.57,,scattered,,,,22.04,99099.32,101573.19
KMKE,09/11/2019 17:50 UTC,101727.07,32,,55.65,6.69,220,9.77,,,,,,,,,,,372,,,,10,,METAR KMKE 111750Z AUTO 22013G19KT 10SM SCT037 32/22 A3004,,,,,,,,,,SW,35.82,,scattered,,,,22.05,99099.32,101565
KMKE,09/11/2019 17:52 UTC,101727.07,31.7,21.7,55.58,7.2,230,9.77,,101650,,2503,,,,8016,,,372,1502,,,10,,KMKE 111752Z 23014G19KT 10SM SCT037TCU SCT150 BKN250 32/22 A3004 RMK AO2 SLP165 TCU N T03170217 10317 20211 58016,31.7,21.1,,7620,,,,,,SW,35.18,,broken,,,,21.75,99099.32,101567.46
KMKE,09/11/2019 17:55 UTC,101727.07,32,,55.65,7.2,220,9.77,,,,,,,,,,,376,,,,10,,METAR KMKE 111755Z AUTO 22014G19KT 10SM FEW037 32/22 A3004,,,,,,,,,,SW,35.82,,thin scattered,,,,22.05,99099.32,101565
KMKE,09/11/2019 18:00 UTC,101693.2,31,,55.4,7.2,220,9.77,,,,,,,,,,,1,,,,10,,METAR KMKE 111800Z AUTO 22014G19KT 10SM CLR 31/21 A3003,,,,,,,,,,SW,33.76,,clear,,,,21.04,99066.33,101539.4
KMKE,09/11/2019 18:05 UTC,101693.2,31,,55.4,6.69,240,,,,,,,,,,,,1,,,,10,,METAR KMKE 111805Z AUTO 24013KT 10SM CLR 31/21 A3003,,,,,,,,,,WSW,33.76,,clear,,,,21.04,99066.33,101539.4
KMKE,09/11/2019 18:10 UTC,101659.34,32,,55.65,6.69,220,,,,,,,,,,,,386,,,,10,,METAR KMKE 111810Z AUTO 22013KT 10SM FEW038 32/22 A3002,,,,,,,,,,SW,35.82,,thin scattered,,,,22.05,99033.34,101497.38
KMKE,09/11/2019 18:15 UTC,101659.34,31,,55.4,7.2,230,,,,,,,,,,,,386,706,,,10,,METAR KMKE 111815Z AUTO 23014KT 10SM FEW038 FEW070 31/21 A3002,,,,,,,,,,SW,33.76,,thin scattered,,,,21.04,99033.34,101505.58
KMKE,09/11/2019 18:20 UTC,101659.34,31,,55.4,7.2,210,9.77,,,,,,,,,,,706,,,,10,,METAR KMKE 111820Z AUTO 21014G19KT 10SM FEW070 31/21 A3002,,,,,,,,,,SSW,33.76,,thin scattered,,,,21.04,99033.34,101505.58
KMKE,09/11/2019 18:25 UTC,101659.34,31,,55.4,7.72,210,,,,,,,,,,,,652,,,,10,,METAR KMKE 111825Z AUTO 21015KT 10SM SCT065 31/21 A3002,,,,,,,,,,SSW,33.76,,scattered,,,,21.04,99033.34,101505.58
KMKE,09/11/2019 18:30 UTC,101625.47,31,,55.4,7.72,220,,,,,,,,,,,,656,,,,10,,METAR KMKE 111830Z AUTO 22015KT 10SM FEW065 31/21 A3001,,,,,,,,,,SW,33.76,,thin scattered,,,,21.04,99000.35,101471.77
KMKE,09/11/2019 18:35 UTC,101625.47,32,,52.35,6.17,230,,,,,,,,,,,,376,652,,,10,,METAR KMKE 111835Z AUTO 23012KT 10SM FEW037 SCT065 32/21 A3001,,,,,,,,,,SW,34.94,,scattered,,,,21.06,99000.35,101463.59
KMKE,09/11/2019 18:40 UTC,101625.47,32,,52.35,7.2,220,,,,,,,,,,,,652,752,,,10,,METAR KMKE 111840Z AUTO 22014KT 10SM SCT065 SCT075 32/21 A3001,,,,,,,,,,SW,34.94,,scattered,,,,21.06,99000.35,101463.59
KMKE,09/11/2019 18:45 UTC,101625.47,31,,55.4,7.72,220,,,,,,,,,,,,652,,,,10,,METAR KMKE 111845Z AUTO 22015KT 10SM SCT065 31/21 A3001,,,,,,,,,,SW,33.76,,scattered,,,,21.04,99000.35,101471.77
KMKE,09/11/2019 18:50 UTC,101591.61,31,,58.89,6.69,210,9.26,,,,,,,,,,,366,652,,,10,,METAR KMKE 111850Z AUTO 21013G18KT 10SM FEW036 SCT065 31/22 A3000,,,,,,,,,,SSW,34.57,,scattered,,,,22.04,98967.36,101437.93
KMKE,09/11/2019 18:52 UTC,101591.61,31.1,21.7,57.5,7.72,220,,,101550,,2503,,,,,,,366,652,,,10,,KMKE 111852Z 22015KT 10SM FEW036TCU SCT065 BKN250 31/22 A3000 RMK AO2 LTG DSNT N SLP155 TCU NW-N CB DSNT N-NE MOV NE  T03110217,,,,7620,,,,,,SW,34.44,,broken,,,,21.74,98967.36,101437.12
KMKE,09/11/2019 18:55 UTC,101591.61,31,,58.89,8.23,220,11.32,,,,,,,,,,,366,652,,,10,,METAR KMKE 111855Z AUTO 22016G22KT 10SM FEW036 SCT065 31/22 A3000,,,,,,,,,,SW,34.57,,scattered,,,,22.04,98967.36,101437.93
KMKE,09/11/2019 19:00 UTC,101591.61,31,,58.89,8.75,220,,,,,,,,,,,,366,652,,,10,,METAR KMKE 111900Z AUTO 22017KT 10SM FEW036 SCT065 31/22 A3000,,,,,,,,,,SW,34.57,,scattered,,,,22.04,98967.36,101437.93
